# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]	Wxquad [V/pC.mm]	Wyquad [V/pC.mm]
7.550556858905000e-02	-2.558788862111952e+02	3.798412444360862e+00	7.936581686046188e+00	-5.984982080441829e-01	8.387776766833818e-01
7.551891115286000e-02	-2.559216142087222e+02	3.798305456058492e+00	7.935847728626011e+00	-5.984944503591635e-01	8.387691221098987e-01
7.553225371666999e-02	-2.559643236464292e+02	3.798198523654122e+00	7.935113831356835e+00	-5.984906966235441e-01	8.387605714858155e-01
7.554559628048001e-02	-2.560074223665691e+02	3.798094150068053e+00	7.934382063662171e+00	-5.984869468205247e-01	8.387520247943324e-01
7.555893884429001e-02	-2.560505650832318e+02	3.797990214157838e+00	7.933650671873305e+00	-5.984832009923053e-01	8.387434820776491e-01
7.557228140809000e-02	-2.560936899156377e+02	3.797886334269517e+00	7.932919340368791e+00	-5.984794591221758e-01	8.387349433190595e-01
7.558562397190000e-02	-2.561367970992904e+02	3.797782510450302e+00	7.932188069199924e+00	-5.984757212134564e-01	8.387264085218764e-01
7.559896653570999e-02	-2.561798867690231e+02	3.797678742753087e+00	7.931456858422057e+00	-5.984719872698370e-01	8.387178776897932e-01
7.561230909952001e-02	-2.562229593838759e+02	3.797575031230872e+00	7.930725708094191e+00	-5.984682572952177e-01	8.387093508267101e-01
7.562565166333000e-02	-2.562660150368586e+02	3.797471375943656e+00	7.929994618279324e+00	-5.984645312935983e-01	8.387008279366269e-01
7.563899422713000e-02	-2.563090540771445e+02	3.797367776950336e+00	7.929263589042810e+00	-5.984608092693687e-01	8.386923090239372e-01
7.565233679093999e-02	-2.563520767165072e+02	3.797264234317121e+00	7.928532620452943e+00	-5.984570912269493e-01	8.386837940930540e-01
7.566567935475001e-02	-2.563950800847284e+02	3.797163901705794e+00	7.927818501571836e+00	-5.984534965601954e-01	8.386742519642443e-01
7.567902191856000e-02	-2.564389705473640e+02	3.797066381113889e+00	7.927107928832051e+00	-5.984499220962113e-01	8.386647201907123e-01
7.569236448236000e-02	-2.564829853367419e+02	3.796969298747822e+00	7.926397734588427e+00	-5.984463516290169e-01	8.386551924139743e-01
7.570570704617000e-02	-2.565269847993474e+02	3.796872273025865e+00	7.925687601299468e+00	-5.984427851638328e-01	8.386456686392423e-01
7.571904960997999e-02	-2.565709692129329e+02	3.796775304029908e+00	7.924977529050508e+00	-5.984392227063486e-01	8.386361488722103e-01
7.573239217379001e-02	-2.566149307479982e+02	3.796678391838951e+00	7.924267517930549e+00	-5.984356642623645e-01	8.386266331186782e-01
7.574573473760000e-02	-2.566588940207439e+02	3.796581536539994e+00	7.923557568030589e+00	-5.984321098378804e-01	8.386171213846463e-01
7.575907730140000e-02	-2.567028349868816e+02	3.796484738218927e+00	7.922847679443966e+00	-5.984285594389861e-01	8.386076136762084e-01
7.577241986520999e-02	-2.567467707329071e+02	3.796387996966970e+00	7.922137852269007e+00	-5.984250130722020e-01	8.385981099998764e-01
7.578576242902001e-02	-2.567906754949626e+02	3.796291312877013e+00	7.921428086604046e+00	-5.984214707440179e-01	8.385886103621443e-01
7.579910499283000e-02	-2.568345756255480e+02	3.796194686043056e+00	7.920718382553086e+00	-5.984179324610338e-01	8.385791147696122e-01
7.581244755664000e-02	-2.568793516731776e+02	3.796100536122347e+00	7.920010767367776e+00	-5.984143982303496e-01	8.385696232293802e-01
7.582579012044000e-02	-2.569242435318222e+02	3.796006825247819e+00	7.919303533713273e+00	-5.984108680587553e-01	8.385601357482424e-01
7.583913268424999e-02	-2.569691273255553e+02	3.795913171930402e+00	7.918596361994434e+00	-5.984073419537712e-01	8.385506523337104e-01
7.585247524806001e-02	-2.570140003160982e+02	3.795819576271987e+00	7.917889252321594e+00	-5.984038199224871e-01	8.385411729928783e-01
7.586581781187000e-02	-2.570588601987641e+02	3.795726838683851e+00	7.917186658593392e+00	-5.984004130672598e-01	8.385318103503751e-01
7.587916037568000e-02	-2.571037061579275e+02	3.795636094749367e+00	7.916494899986440e+00	-5.983972790178734e-01	8.385227241957957e-01
7.589250293947999e-02	-2.571485409258427e+02	3.795545408799767e+00	7.915803203775808e+00	-5.983941490651766e-01	8.385136421379102e-01
7.590584550329001e-02	-2.571933648135861e+02	3.795454780947283e+00	7.915111570082854e+00	-5.983910232171903e-01	8.385045641847308e-01
7.591918806710000e-02	-2.572381780857694e+02	3.795364211304798e+00	7.914419999029901e+00	-5.983879014819040e-01	8.384954903442515e-01
7.593253063091000e-02	-2.572829811457328e+02	3.795273699989313e+00	7.913728490740946e+00	-5.983847838675177e-01	8.384864206246722e-01
7.594587319472000e-02	-2.573281715729349e+02	3.795185625089019e+00	7.913039051765749e+00	-5.983816704732314e-01	8.384773551251928e-01
7.595921575851999e-02	-2.573734161118691e+02	3.795097988639987e+00	7.912349995984436e+00	-5.983785611226345e-01	8.384682936694074e-01
7.597255832233001e-02	-2.574186513331617e+02	3.795010410874072e+00	7.911661003350804e+00	-5.983754559180482e-01	8.384592363596280e-01
7.598590088614000e-02	-2.574638775505845e+02	3.794922891913156e+00	7.910972073998171e+00	-5.983723548682619e-01	8.384501832046487e-01
7.599924344995000e-02	-2.575090950780073e+02	3.794835431881241e+00	7.910283208056535e+00	-5.983692579818756e-01	8.384411342130693e-01
7.601258601374999e-02	-2.575543042291212e+02	3.794748029666209e+00	7.909594404332225e+00	-5.983661651803788e-01	8.384320893063839e-01
7.602592857756001e-02	-2.575995053174339e+02	3.794660687859293e+00	7.908905665610591e+00	-5.983630766468925e-01	8.384230486677046e-01
7.603927114137000e-02	-2.576446986559366e+02	3.794573405395377e+00	7.908216990748958e+00	-5.983599923061060e-01	8.384140122217252e-01
7.605261370518000e-02	-2.576898845570093e+02	3.794486182363462e+00	7.907528379840326e+00	-5.983569121642198e-01	8.384049799746458e-01
7.606595626899000e-02	-2.577350633323020e+02	3.794399018888546e+00	7.906839833020692e+00	-5.983538362303336e-01	8.383959519355665e-01
7.607929883278999e-02	-2.577814716201599e+02	3.794315832241526e+00	7.906163495439737e+00	-5.983510350008784e-01	8.383880365507752e-01
7.609264139660001e-02	-2.578280743012694e+02	3.794233883908296e+00	7.905492665082233e+00	-5.983483742582943e-01	8.383806837786434e-01
7.610598396041000e-02	-2.578746784337070e+02	3.794152009482087e+00	7.904821882775124e+00	-5.983457210126671e-01	8.383733773161242e-01
7.611932652422000e-02	-2.579212648084463e+02	3.794070227510718e+00	7.904151127468160e+00	-5.983430795377757e-01	8.383661719940639e-01
7.613266908803000e-02	-2.579678513365058e+02	3.793988505525350e+00	7.903480436712198e+00	-5.983404423009844e-01	8.383589709101038e-01
7.614601165183001e-02	-2.580144325851257e+02	3.793906843877862e+00	7.902809810886542e+00	-5.983378093272820e-01	8.383517740892363e-01
7.615935421564000e-02	-2.580610088549250e+02	3.793825242701494e+00	7.902139250130577e+00	-5.983351806258906e-01	8.383445815406760e-01
7.617269677945000e-02	-2.581076148846445e+02	3.793743619932126e+00	7.901468666139615e+00	-5.983325503988992e-01	8.383373874665159e-01
7.618603934326000e-02	-2.581541488428839e+02	3.793662140173759e+00	7.900798236041649e+00	-5.983299302760078e-01	8.383302034964558e-01
7.619938190707000e-02	-2.582007107799934e+02	3.793580721279390e+00	7.900127871437688e+00	-5.983273144533163e-01	8.383230238265955e-01
7.621272447087001e-02	-2.582473842970300e+02	3.793501652245244e+00	7.899459531625270e+00	-5.983247029400141e-01	8.383158484661279e-01
7.622606703468000e-02	-2.582940729740210e+02	3.793423023857569e+00	7.898791582440147e+00	-5.983220957454227e-01	8.383086774243679e-01
7.623940959849000e-02	-2.583407585571920e+02	3.793344503136894e+00	7.898123749113026e+00	-5.983194961576312e-01	8.383015139894078e-01
7.625275216230000e-02	-2.583874399641030e+02	3.793265997114219e+00	7.897455931602905e+00	-5.983168976083398e-01	8.382943515929475e-01
7.626609472611000e-02	-2.584341199866539e+02	3.793187552122544e+00	7.896788179767781e+00	-5.983143033710484e-01	8.382871935084875e-01
7.627943728991000e-02	-2.584807974945758e+02	3.793109270343638e+00	7.896121245648221e+00	-5.983117206061106e-01	8.382801293883154e-01
7.629277985372000e-02	-2.585274699976165e+02	3.793033475989964e+00	7.895472398360102e+00	-5.983093121671192e-01	8.382752194189553e-01
7.630612241753000e-02	-2.585741426081976e+02	3.792957760990289e+00	7.894823636462981e+00	-5.983069093346278e-01	8.382703150560955e-01
7.631946498134000e-02	-2.586208098169784e+02	3.792882090958614e+00	7.894174922955860e+00	-5.983045096792363e-01	8.382654138703356e-01
7.633280754515000e-02	-2.586674776682794e+02	3.792806483090939e+00	7.893526276341740e+00	-5.983021144158449e-01	8.382605170765756e-01
7.634615010895000e-02	-2.587152620201157e+02	3.792733181467135e+00	7.892879632152969e+00	-5.982997235532426e-01	8.382556246836065e-01
7.635949267276000e-02	-2.587632339522293e+02	3.792660320446392e+00	7.892233381312337e+00	-5.982973371003512e-01	8.382507367003464e-01
7.637283523657000e-02	-2.588112031837929e+02	3.792587521963649e+00	7.891587197767708e+00	-5.982949550658598e-01	8.382458531354866e-01
7.638617780038000e-02	-2.588591765406364e+02	3.792514786139906e+00	7.890941081650077e+00	-5.982925774584684e-01	8.382409739977267e-01
7.639952036418000e-02	-2.589071476939192e+02	3.792442113098037e+00	7.890295033091736e+00	-5.982902042866660e-01	8.382360992955576e-01
7.641286292799000e-02	-2.589551190778026e+02	3.792369502958294e+00	7.889649052221106e+00	-5.982878355589746e-01	8.382312290374976e-01
7.642620549180000e-02	-2.590030911477563e+02	3.792296955838552e+00	7.889003139164475e+00	-5.982854712838832e-01	8.382263632320376e-01
7.643954805561000e-02	-2.590510658314698e+02	3.792224471855809e+00	7.888357294049844e+00	-5.982831114694918e-01	8.382215018872776e-01
7.645289061942000e-02	-2.590990371928035e+02	3.792152051126065e+00	7.887711517000215e+00	-5.982807561241004e-01	8.382166450115178e-01
7.646623318322000e-02	-2.591470118378962e+02	3.792079693762197e+00	7.887065808138873e+00	-5.982784052556980e-01	8.382117926127486e-01
7.647957574703000e-02	-2.591955927047779e+02	3.792009598280870e+00	7.886422078688811e+00	-5.982760588722066e-01	8.382069446988887e-01
7.649291831084000e-02	-2.592442773714184e+02	3.791941227360700e+00	7.885788452662833e+00	-5.982736638614613e-01	8.382029596961842e-01
7.650626087465000e-02	-2.592929618858821e+02	3.791874730737045e+00	7.885168579508278e+00	-5.982711984710699e-01	8.382001892554244e-01
7.651960343846000e-02	-2.593416481817960e+02	3.791808297918390e+00	7.884548775013724e+00	-5.982687375885785e-01	8.381974233225646e-01
7.653294600226000e-02	-2.593903369158884e+02	3.791741929008605e+00	7.883929039291438e+00	-5.982662812214762e-01	8.381946619050942e-01
7.654628856607000e-02	-2.594390298321247e+02	3.791675630867259e+00	7.883309354256432e+00	-5.982638281966407e-01	8.381919671514622e-01
7.655963112988000e-02	-2.594877251749772e+02	3.791609407527438e+00	7.882689709343460e+00	-5.982613778290129e-01	8.381893754333625e-01
7.657297369369000e-02	-2.595364241364097e+02	3.791543248397618e+00	7.882070133526486e+00	-5.982589319979852e-01	8.381867882518628e-01
7.658631625750000e-02	-2.595851355496021e+02	3.791477153550797e+00	7.881450626882510e+00	-5.982564907085575e-01	8.381842056119631e-01
7.659965882130000e-02	-2.596338311377134e+02	3.791411123120846e+00	7.880831189558809e+00	-5.982540539704189e-01	8.381816275233527e-01
7.661300138511000e-02	-2.596830161523854e+02	3.791347309408275e+00	7.880213707914677e+00	-5.982516217888911e-01	8.381790539913530e-01
7.662634394892000e-02	-2.597322875934369e+02	3.791283934818486e+00	7.879596624027428e+00	-5.982491941700634e-01	8.381764850220532e-01
7.663968651273000e-02	-2.597815626765782e+02	3.791220624896697e+00	7.878979609727179e+00	-5.982467711201356e-01	8.381739206216534e-01
7.665302907653999e-02	-2.598308415569396e+02	3.791157379725909e+00	7.878362665104930e+00	-5.982443526450079e-01	8.381713607960537e-01
7.666637164034000e-02	-2.598801243985193e+02	3.791094199388988e+00	7.877745790249952e+00	-5.982419387505693e-01	8.381688055511434e-01
7.667971420415000e-02	-2.599294113206506e+02	3.791031083946199e+00	7.877128985226703e+00	-5.982395294410416e-01	8.381662548911437e-01
7.669305676796000e-02	-2.599787118845921e+02	3.790968033509411e+00	7.876512250154454e+00	-5.982371247242138e-01	8.381637088238439e-01
7.670639933176999e-02	-2.600279954045955e+02	3.790908077687438e+00	7.875916607933605e+00	-5.982345082278089e-01	8.381622776505373e-01
7.671974189557000e-02	-2.600772921376852e+02	3.790848992324515e+00	7.875326624162608e+00	-5.982318388150705e-01	8.381611462217258e-01
7.673308445938000e-02	-2.601265934950565e+02	3.790789972162727e+00	7.874736710552364e+00	-5.982291740090427e-01	8.381600193996264e-01
7.674642702319000e-02	-2.601764447686890e+02	3.790733122705468e+00	7.874148728114401e+00	-5.982265138142150e-01	8.381588971887268e-01
7.675976958700000e-02	-2.602263972878608e+02	3.790676710795922e+00	7.873561144968180e+00	-5.982238582348872e-01	8.381577795933272e-01
7.677311215080999e-02	-2.602763547559027e+02	3.790620364274377e+00	7.872973632184959e+00	-5.982212072753594e-01	8.381566666177276e-01
7.678645471461000e-02	-2.603263172877323e+02	3.790564086630695e+00	7.872386193521984e+00	-5.982185611823210e-01	8.381555585086162e-01
7.679979727842000e-02	-2.603762847488041e+02	3.790507871062149e+00	7.871798821655764e+00	-5.982159194748932e-01	8.381544547851166e-01
7.681313984223000e-02	-2.604262576969259e+02	3.790451727124603e+00	7.871211526871540e+00	-5.982132828284654e-01	8.381533561226172e-01
7.682648240603999e-02	-2.604762359852978e+02	3.790395642704058e+00	7.870624296132318e+00	-5.982106503869377e-01	8.381522616650177e-01
7.683982496985001e-02	-2.605262259933296e+02	3.790339623923512e+00	7.870037136027097e+00	-5.982080225830100e-01	8.381511718450181e-01
7.685316753365000e-02	-2.605762151349293e+02	3.790283670822829e+00	7.869450046599123e+00	-5.982053994195715e-01	8.381500866655066e-01
7.686651009746000e-02	-2.606262044329810e+02	3.790227783668284e+00	7.868863028135900e+00	-5.982027809153437e-01	8.381490061452070e-01
7.687985266127000e-02	-2.606761652091678e+02	3.790174020111019e+00	7.868277915274977e+00	-5.982001670412160e-01	8.381479302550074e-01
7.689319522507999e-02	-2.607261239869740e+02	3.790120691897781e+00	7.867693202723316e+00	-5.981975578149882e-01	8.381468590127080e-01
7.690653778889001e-02	-2.607760883081135e+02	3.790068162150737e+00	7.867112967672995e+00	-5.981949395403585e-01	8.381459318121030e-01
7.691988035269000e-02	-2.608260555076375e+02	3.790019405913358e+00	7.866555103994561e+00	-5.981922565950201e-01	8.381457146714910e-01
7.693322291650000e-02	-2.608760285536636e+02	3.789970715540120e+00	7.865997311190900e+00	-5.981895783031923e-01	8.381455021843915e-01
7.694656548030999e-02	-2.609260074898596e+02	3.789922091047882e+00	7.865439589282240e+00	-5.981869046660646e-01	8.381452943519920e-01
7.695990804412001e-02	-2.609759923522658e+02	3.789873532454645e+00	7.864881938286580e+00	-5.981842356847369e-01	8.381450911753926e-01
7.697325060793000e-02	-2.610259831720821e+02	3.789825039773407e+00	7.864324358216919e+00	-5.981815713603091e-01	8.381448926556931e-01
7.698659317173000e-02	-2.610759812879801e+02	3.789776621911092e+00	7.863766826829986e+00	-5.981788994308317e-01	8.381447724489171e-01
7.699993573554000e-02	-2.611259868842925e+02	3.789728279976234e+00	7.863209341375550e+00	-5.981762183779168e-01	8.381447396797654e-01
7.701327829934999e-02	-2.611768936184819e+02	3.789682901845367e+00	7.862654661559237e+00	-5.981735419831020e-01	8.381447115687137e-01
7.702662086316001e-02	-2.612279596092558e+02	3.789637960498574e+00	7.862100387003182e+00	-5.981708702463872e-01	8.381446881157621e-01
7.703996342697000e-02	-2.612790321989497e+02	3.789593085079781e+00	7.861546183390128e+00	-5.981682031676723e-01	8.381446693208106e-01
7.705330599077000e-02	-2.613301097232207e+02	3.789548275581843e+00	7.860992050715295e+00	-5.981655407464468e-01	8.381446551833462e-01
7.706664855457999e-02	-2.613811938490246e+02	3.789503531996051e+00	7.860437988966241e+00	-5.981628829820320e-01	8.381446457026946e-01
7.707999111839001e-02	-2.614322840151885e+02	3.789458854328258e+00	7.859883998151187e+00	-5.981602298749171e-01	8.381446408793429e-01
7.709333368220000e-02	-2.614833802066624e+02	3.789414242523464e+00	7.859330078210133e+00	-5.981575814211023e-01	8.381446407092913e-01
7.710667624600000e-02	-2.615344824668834e+02	3.789369696581527e+00	7.858776229144302e+00	-5.981549376206770e-01	8.381446451926271e-01
7.712001880981000e-02	-2.615855886439766e+02	3.789327707564859e+00	7.858235217384662e+00	-5.981525201675010e-01	8.381450317228216e-01
7.713336137361999e-02	-2.616366990544104e+02	3.789287906402066e+00	7.857705151594609e+00	-5.981502962161861e-01	8.381457443880701e-01
7.714670393743001e-02	-2.616876142394117e+02	3.789250132646047e+00	7.857176938460547e+00	-5.981480769130714e-01	8.381464617015185e-01
7.716004650124000e-02	-2.617385550619660e+02	3.789212787858089e+00	7.856649126013988e+00	-5.981458622556566e-01	8.381471836606669e-01
7.717338906504000e-02	-2.617894980623673e+02	3.789175508790981e+00	7.856121384289633e+00	-5.981436522417308e-01	8.381479102633022e-01
7.718673162884999e-02	-2.618404324231116e+02	3.789138295409023e+00	7.855593713247074e+00	-5.981414468686160e-01	8.381486415067507e-01
7.720007419266001e-02	-2.618913983803657e+02	3.789101147671066e+00	7.855066112842514e+00	-5.981392461333013e-01	8.381493773879990e-01
7.721341675647000e-02	-2.619423185289100e+02	3.789064065533107e+00	7.854538583030955e+00	-5.981370500327864e-01	8.381501179040475e-01
7.722675932028000e-02	-2.619932701890143e+02	3.789027048948150e+00	7.854011123759396e+00	-5.981348585637717e-01	8.381508630515959e-01
7.724010188408000e-02	-2.620442275212756e+02	3.788990097868042e+00	7.853483734977042e+00	-5.981326717227459e-01	8.381516128271312e-01
7.725344444788999e-02	-2.620951904723598e+02	3.788953212240084e+00	7.852956416625482e+00	-5.981304895061311e-01	8.381523672270796e-01
7.726678701170001e-02	-2.621461589857440e+02	3.788916392008126e+00	7.852429168647923e+00	-5.981283119098163e-01	8.381531262473281e-01
7.728012957551000e-02	-2.621971486043651e+02	3.788881549700788e+00	7.851903745491817e+00	-5.981261389299015e-01	8.381538898839764e-01
7.729347213932000e-02	-2.622481465964680e+02	3.788847132190278e+00	7.851378722385690e+00	-5.981239705619866e-01	8.381546581326249e-01
7.730681470311999e-02	-2.622991499641880e+02	3.788812779905616e+00	7.850853769468765e+00	-5.981218068024610e-01	8.381554309896602e-01
7.732015726693001e-02	-2.623500629627809e+02	3.788778492207105e+00	7.850328886051638e+00	-5.981196476060462e-01	8.381562084098086e-01
7.733349983074000e-02	-2.624009025747097e+02	3.788748255133011e+00	7.849821166902713e+00	-5.981183662745361e-01	8.381578881905001e-01
7.734684239455000e-02	-2.624521842469024e+02	3.788718453260500e+00	7.849315105650589e+00	-5.981171706559214e-01	8.381596559596485e-01
7.736018495836000e-02	-2.625032045594155e+02	3.788688716321990e+00	7.848809114273464e+00	-5.981159796251067e-01	8.381614283165970e-01
7.737352752215999e-02	-2.625542298850754e+02	3.788659044241325e+00	7.848303192689527e+00	-5.981147931765803e-01	8.381632052558317e-01
7.738687008597001e-02	-2.626052601447485e+02	3.788629436940815e+00	7.847797340812402e+00	-5.981136113048656e-01	8.381649867718801e-01
7.740021264978000e-02	-2.626562951758712e+02	3.788599894337305e+00	7.847291558557277e+00	-5.981124340042508e-01	8.381667728590287e-01
7.741355521359000e-02	-2.627071161472247e+02	3.788572279385922e+00	7.846787572513206e+00	-5.981112612687361e-01	8.381685635112772e-01
7.742689777740000e-02	-2.627579039681464e+02	3.788545107391025e+00	7.846283956578477e+00	-5.981100856039038e-01	8.381704188538277e-01
7.744024034120001e-02	-2.628086977331864e+02	3.788518018249893e+00	7.845780386893351e+00	-5.981089084843298e-01	8.381723269898977e-01
7.745358290501000e-02	-2.628594981558091e+02	3.788490993459916e+00	7.845276886454036e+00	-5.981077359112675e-01	8.381742396724819e-01
7.746692546882000e-02	-2.629103008862720e+02	3.788464032927939e+00	7.844773455162722e+00	-5.981065678782052e-01	8.381761568950660e-01
7.748026803263000e-02	-2.629611068020646e+02	3.788437136559963e+00	7.844270092917408e+00	-5.981054043784428e-01	8.381780786509502e-01
7.749361059642999e-02	-2.630119180443448e+02	3.788410304259829e+00	7.843766799614281e+00	-5.981042454051689e-01	8.381800049333202e-01
7.750695316024001e-02	-2.630627335678075e+02	3.788383535928852e+00	7.843263575147966e+00	-5.981030909515065e-01	8.381819357353044e-01
7.752029572405000e-02	-2.631135530722902e+02	3.788356831467875e+00	7.842760419410651e+00	-5.981019410104442e-01	8.381838710498886e-01
7.753363828786000e-02	-2.631643754684188e+02	3.788331288782118e+00	7.842261565824013e+00	-5.981011466810842e-01	8.381862091667717e-01
7.754698085167000e-02	-2.632149383753262e+02	3.788310310985478e+00	7.841774843990871e+00	-5.981012164569220e-01	8.381895269246559e-01
7.756032341547001e-02	-2.632654545507511e+02	3.788289747830959e+00	7.841288519440933e+00	-5.981012907233473e-01	8.381928491731252e-01
7.757366597928000e-02	-2.633159743904186e+02	3.788269252891602e+00	7.840802268296821e+00	-5.981013698092850e-01	8.381961762411094e-01
7.758700854309000e-02	-2.633665021323459e+02	3.788248816558244e+00	7.840316080217710e+00	-5.981014530359228e-01	8.381995074497937e-01
7.760035110690000e-02	-2.634170290104632e+02	3.788228443379886e+00	7.839829960097600e+00	-5.981015407245606e-01	8.382028431204778e-01
7.761369367071000e-02	-2.634675592577605e+02	3.788208133404528e+00	7.839343907990487e+00	-5.981016328785983e-01	8.382061832565620e-01
7.762703623451001e-02	-2.635180927754753e+02	3.788187886440010e+00	7.838857923688550e+00	-5.981017294845237e-01	8.382095278445314e-01
7.764037879832000e-02	-2.635686294648827e+02	3.788167702371652e+00	7.838372007068440e+00	-5.981018305341613e-01	8.382128768762155e-01
7.765372136213000e-02	-2.636191892731501e+02	3.788147581085294e+00	7.837886158007327e+00	-5.981019360195992e-01	8.382162303436997e-01
7.766706392594000e-02	-2.636697083943274e+02	3.788127521862937e+00	7.837400375731216e+00	-5.981020458898370e-01	8.382195881959840e-01
7.768040648975000e-02	-2.637194928662774e+02	3.788109288184791e+00	7.836916330935242e+00	-5.981021602164747e-01	8.382229505046682e-01
7.769374905355000e-02	-2.637691267534540e+02	3.788091463341580e+00	7.836432681482239e+00	-5.981022789589000e-01	8.382263172291377e-01
7.770709161736000e-02	-2.638187700185522e+02	3.788073700811532e+00	7.835949099083061e+00	-5.981024021037378e-01	8.382296883560217e-01
7.772043418117000e-02	-2.638684129256704e+02	3.788056000473484e+00	7.835465583607886e+00	-5.981025296426755e-01	8.382330638770060e-01
7.773377674498000e-02	-2.639180592148787e+02	3.788038362208435e+00	7.834982134927707e+00	-5.981026615672134e-01	8.382364437835901e-01
7.774711930879000e-02	-2.639677047335973e+02	3.788022876106196e+00	7.834507437938651e+00	-5.981034377008100e-01	8.382407973334522e-01
7.776046187259000e-02	-2.640173514125845e+02	3.788008504715657e+00	7.834037182563244e+00	-5.981045405187709e-01	8.382456435235321e-01
7.777380443640000e-02	-2.640670002922432e+02	3.787994195033282e+00	7.833566993591677e+00	-5.981056476965451e-01	8.382504940734279e-01
7.778714700021000e-02	-2.641166481639821e+02	3.787979946936907e+00	7.833096870892108e+00	-5.981067592256192e-01	8.382553489746238e-01
7.780048956402000e-02	-2.641663042805609e+02	3.787965760304532e+00	7.832626814333539e+00	-5.981078750970934e-01	8.382602082182197e-01
7.781383212782000e-02	-2.642154795833703e+02	3.787953346502052e+00	7.832158464160764e+00	-5.981089953024543e-01	8.382650717956994e-01
7.782717469163000e-02	-2.642645610940717e+02	3.787941335148123e+00	7.831690506917484e+00	-5.981101198330285e-01	8.382699396983953e-01
7.784051725544000e-02	-2.643136443488733e+02	3.787929384888193e+00	7.831222615416204e+00	-5.981112486799026e-01	8.382748119173911e-01
7.785385981925000e-02	-2.643627292600948e+02	3.787917558255264e+00	7.830754856946924e+00	-5.981123862613767e-01	8.382796928709870e-01
7.786720238306000e-02	-2.644118178817567e+02	3.787905757031160e+00	7.830287064047744e+00	-5.981135435182360e-01	8.382846167784596e-01
7.788054494686000e-02	-2.644609091985141e+02	3.787894032200307e+00	7.829819318439248e+00	-5.981147162790278e-01	8.382895693476300e-01
7.789388751067000e-02	-2.645100019173727e+02	3.787882367970620e+00	7.829351638042590e+00	-5.981158933214328e-01	8.382945261984164e-01
7.790723007448000e-02	-2.645590959566414e+02	3.787870705706932e+00	7.828883959760932e+00	-5.981170705026380e-01	8.382994831880027e-01
7.792057263829000e-02	-2.646081912362901e+02	3.787859162799245e+00	7.828416409916274e+00	-5.981182561167431e-01	8.383044486104893e-01
7.793391520210000e-02	-2.646572876779989e+02	3.787847680956558e+00	7.827948925782615e+00	-5.981194460450481e-01	8.383094183471756e-01
7.794725776590000e-02	-2.647060183935952e+02	3.787838018893766e+00	7.827483641844260e+00	-5.981206492168362e-01	8.383144308552855e-01
7.796060032971000e-02	-2.647546729098827e+02	3.787831329884648e+00	7.827032240858664e+00	-5.981220890156049e-01	8.383204378819605e-01
7.797394289352000e-02	-2.648033283433801e+02	3.787824700749530e+00	7.826580904303066e+00	-5.981235330445738e-01	8.383264491388356e-01
7.798728545733000e-02	-2.648519846544575e+02	3.787818131369410e+00	7.826129632047471e+00	-5.981249812953425e-01	8.383324646175107e-01
7.800062802113999e-02	-2.649006444302784e+02	3.787811663616270e+00	7.825678467766273e+00	-5.981264337598113e-01	8.383384843098858e-01
7.801397058494000e-02	-2.649493589211326e+02	3.787806105441615e+00	7.825228254182820e+00	-5.981278904290668e-01	8.383445082070439e-01
7.802731314875000e-02	-2.649980715388976e+02	3.787800606669130e+00	7.824778104521218e+00	-5.981293512952355e-01	8.383505363011190e-01
7.804065571256000e-02	-2.650468023620328e+02	3.787795167183645e+00	7.824328018657615e+00	-5.981308163502044e-01	8.383565685839941e-01
7.805399827637000e-02	-2.650955095698180e+02	3.787789786868160e+00	7.823877996466012e+00	-5.981322855855731e-01	8.383626050472692e-01
7.806734084017999e-02	-2.651442229326832e+02	3.787784465611676e+00	7.823428037826409e+00	-5.981337589936419e-01	8.383686456832442e-01
7.808068340398000e-02	-2.651913675705063e+02	3.787780811300881e+00	7.822979722961018e+00	-5.981352365498973e-01	8.383746904674025e-01
7.809402596779000e-02	-2.652381899541894e+02	3.787777546007886e+00	7.822531795935347e+00	-5.981367182798661e-01	8.383807394252776e-01
7.810736853160000e-02	-2.652850126616124e+02	3.787774339581890e+00	7.822083932256674e+00	-5.981382041688349e-01	8.383867925421526e-01
7.812071109540999e-02	-2.653318356435155e+02	3.787771191625894e+00	7.821636131497000e+00	-5.981396941890037e-01	8.383928497902277e-01
7.813405365922001e-02	-2.653786180703387e+02	3.787768102181899e+00	7.821188393700327e+00	-5.981411883430725e-01	8.383989111722028e-01
7.814739622302000e-02	-2.654254814266622e+02	3.787765071143732e+00	7.820740718753802e+00	-5.981426866236278e-01	8.384049766806611e-01
7.816073878683000e-02	-2.654723107379843e+02	3.787763108998834e+00	7.820300121018874e+00	-5.981439056170095e-01	8.384110766683089e-01
7.817408135064000e-02	-2.655191244607874e+02	3.787762644381839e+00	7.819869576239202e+00	-5.981447250822782e-01	8.384172240078841e-01
7.818742391444999e-02	-2.655658598142505e+02	3.787762237865844e+00	7.819439093979530e+00	-5.981455486524470e-01	8.384233754523591e-01
7.820076647825000e-02	-2.656127667778040e+02	3.787761889351675e+00	7.819008674135993e+00	-5.981463763206027e-01	8.384295309948173e-01
7.821410904206000e-02	-2.656588323208856e+02	3.787763154737469e+00	7.818579866651201e+00	-5.981472080798714e-01	8.384356906283924e-01
